노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
10,경부선,0,35.24657831,129.0932068,390524.2901,296459.9426
10,경부선,0.1,35.24724872,129.0939412,390589.5769,296535.748
10,경부선,0.2,35.24791912,129.0946756,390654.8636,296611.5534
10,경부선,0.3,35.24858951,129.09541,390720.1503,296687.3587
10,경부선,0.4,35.2492599,129.0961445,390785.437,296763.1641
10,경부선,0.5,35.24993213,129.0968764,390850.4887,296839.1692
10,경부선,0.6,35.25063371,129.0975659,390911.6086,296918.3494
10,경부선,0.7,35.25136507,129.0982081,390968.3467,297000.7447
10,경부선,0.8,35.25209914,129.0988457,391024.6635,297083.4323
10,경부선,0.9,35.25284948,129.0994542,391078.2914,297167.8697
10,경부선,1,35.25362935,129.1000047,391126.5747,297255.473
10,경부선,1.1,35.25443575,129.1004952,391169.3272,297345.9045
10,경부선,1.2,35.25526557,129.1009237,391206.3839,297438.8153
10,경부선,1.3,35.2561156,129.1012886,391237.6021,297533.8472
10,경부선,1.4,35.25697659,129.1016137,391265.1686,297630.0182
10,경부선,1.5,35.2578377,129.1019383,391292.6916,297726.2019
10,경부선,1.6,35.25869881,129.102263,391320.2147,297822.3855
10,경부선,1.7,35.25955927,129.1025901,391347.9675,297918.5017
10,경부선,1.8,35.26039759,129.1029924,391382.6119,298012.3069
10,경부선,1.9,35.26119672,129.1034996,391426.8981,298101.9654
10,경부선,2,35.26197664,129.1040505,391475.1996,298189.5768
10,경부선,2.1,35.26275656,129.1046013,391523.5012,298277.1883
10,경부선,2.2,35.26354945,129.1051235,391569.1629,298366.1846
10,경부선,2.3,35.26436859,129.1055816,391608.9204,298457.9703
10,경부선,2.4,35.26521052,129.1059734,391642.5985,298552.1566
10,경부선,2.5,35.2660704,129.1063025,391670.529,298648.2137
10,경부선,2.6,35.26693358,129.1066189,391697.2861,298744.6132
10,경부선,2.7,35.26779676,129.1069352,391724.0431,298841.0127
10,경부선,2.8,35.26865994,129.1072516,391750.8002,298937.4123
10,경부선,2.9,35.26952313,129.107568,391777.5573,299033.8118
10,경부선,3,35.2703863,129.1078843,391804.3143,299130.2113
10,경부선,3.1,35.27124948,129.1082007,391831.0714,299226.6109
10,경부선,3.2,35.27211534,129.1085058,391856.7886,299323.2861
10,경부선,3.3,35.2729997,129.1087136,391873.6131,299421.8265
10,경부선,3.4,35.27389925,129.1087653,391876.2015,299521.7504
10,경부선,3.5,35.2747955,129.1086581,391864.3315,299621.0004
10,경부선,3.6,35.27566966,129.1083942,391838.2522,299717.4958
10,경부선,3.7,35.27650774,129.1079911,391799.5929,299809.7185
10,경부선,3.8,35.27732673,129.1075322,391755.8962,299899.7145
10,경부선,3.9,35.27814486,129.1070709,391711.9948,299989.6115
10,경부선,4,35.27896299,129.1066097,391668.0934,300079.5085
10,경부선,4.1,35.27978112,129.1061484,391624.1919,300169.4056
10,경부선,4.2,35.28059925,129.1056872,391580.2905,300259.3026
10,경부선,4.3,35.28141738,129.1052259,391536.3891,300349.1996
10,경부선,4.4,35.28223551,129.1047646,391492.4876,300439.0966
10,경부선,4.5,35.28305363,129.1043033,391448.5862,300528.9937
10,경부선,4.6,35.28387105,129.1038402,391404.5203,300618.8097
10,경부선,4.7,35.28467101,129.1033344,391356.6124,300706.6044
10,경부선,4.8,35.2854157,129.1027169,391298.6682,300788.0515
10,경부선,4.9,35.2860777,129.1019723,391229.3652,300860.0778
10,경부선,5,35.28664685,129.1011208,391150.5499,300921.5946
10,경부선,5.1,35.28717082,129.1002264,391067.9347,300978.0163
10,경부선,5.2,35.28769324,129.0993306,390985.1995,301034.263
10,경부선,5.3,35.28821565,129.0984348,390902.4643,301090.5097
10,경부선,5.4,35.28873806,129.097539,390819.7291,301146.7565
10,경부선,5.5,35.28925939,129.0966422,390736.9131,301202.8834
10,경부선,5.6,35.28975419,129.0957235,390652.1617,301256.0243
10,경부선,5.7,35.29021072,129.0947758,390564.8604,301304.863
10,경부선,5.8,35.29063131,129.0938035,390475.4153,301349.6677
10,경부선,5.9,35.29105554,129.0928336,390386.1743,301394.8806
10,경부선,6,35.29151386,129.0918872,390298.992,301443.9234
10,경부선,6.1,35.29202125,129.0909788,390215.1578,301498.485
10,경부선,6.2,35.29257712,129.0901137,390135.1446,301558.5102
10,경부선,6.3,35.293179,129.0892956,390059.3078,301623.7323
10,경부선,6.4,35.29382317,129.0885269,389987.8625,301693.7423
10,경부선,6.5,35.29449513,129.0877942,389919.634,301766.9061
10,경부선,6.6,35.29517605,129.0870739,389852.5084,301841.0881
10,경부선,6.7,35.2958572,129.0863539,389785.4122,301915.2966
10,경부선,6.8,35.29653834,129.0856339,389718.316,301989.5051
10,경부선,6.9,35.29721949,129.0849139,389651.2198,302063.7137
10,경부선,7,35.29790062,129.0841939,389584.1236,302137.9222
10,경부선,7.1,35.29858176,129.0834738,389517.0274,302212.1308
10,경부선,7.2,35.29926289,129.0827537,389449.9312,302286.3393
10,경부선,7.3,35.29994401,129.0820337,389382.8349,302360.5479
10,경부선,7.4,35.30062513,129.0813136,389315.7387,302434.7564
10,경부선,7.5,35.30130625,129.0805935,389248.6425,302508.9649
10,경부선,7.6,35.30198737,129.0798734,389181.5463,302583.1735
10,경부선,7.7,35.30266848,129.0791533,389114.4501,302657.382
10,경부선,7.8,35.30334958,129.0784331,389047.3539,302731.5906
10,경부선,7.9,35.30403069,129.077713,388980.2578,302805.7992
10,경부선,8,35.30471178,129.0769928,388913.1618,302880.0079
10,경부선,8.1,35.30539288,129.0762727,388846.0657,302954.2167
10,경부선,8.2,35.30607397,129.0755525,388778.9697,303028.4254
10,경부선,8.3,35.30675506,129.0748323,388711.8737,303102.6341
10,경부선,8.4,35.30743614,129.0741121,388644.7777,303176.8428
10,경부선,8.5,35.30811722,129.0733919,388577.6817,303251.0515
10,경부선,8.6,35.3087983,129.0726717,388510.5857,303325.2603
10,경부선,8.7,35.30947937,129.0719514,388443.4896,303399.4689
10,경부선,8.8,35.31016044,129.0712312,388376.3935,303473.6775
10,경부선,8.9,35.3108415,129.0705109,388309.2973,303547.8861
10,경부선,9,35.31152256,129.0697906,388242.2011,303622.0947
10,경부선,9.1,35.31220362,129.0690703,388175.1049,303696.3033
10,경부선,9.2,35.31288098,129.0683449,388107.5524,303770.093
10,경부선,9.3,35.31353588,129.0675895,388037.3224,303841.3332
10,경부선,9.4,35.31416523,129.0668024,387964.2711,303909.679
10,경부선,9.5,35.31478585,129.0660049,387890.3002,303977.0371
10,경부선,9.6,35.31540648,129.0652075,387816.3294,304044.3953
10,경부선,9.7,35.31602709,129.06441,387742.3585,304111.7534
10,경부선,9.8,35.3166477,129.0636125,387668.3876,304179.1116
10,경부선,9.9,35.3172683,129.062815,387594.4167,304246.4697
10,경부선,10,35.3178889,129.0620175,387520.4458,304313.8277
10,경부선,10.1,35.31850885,129.0612208,387446.5517,304381.1158
10,경부선,10.2,35.31912316,129.0604178,387372.1009,304447.7659
10,경부선,10.3,35.31974115,129.0596224,387298.3366,304514.8404
10,경부선,10.4,35.32035292,129.058818,387223.7596,304581.2078
10,경부선,10.5,35.32096777,129.0580141,387149.2235,304647.9185
10,경부선,10.6,35.32158903,129.057219,387075.4794,304715.3582
10,경부선,10.7,35.32222266,129.056437,387002.8989,304784.1961
10,경부선,10.8,35.32284795,129.0556477,386929.6698,304852.0941
10,경부선,10.9,35.32340638,129.0547955,386850.8834,304912.4549
10,경부선,11,35.32388268,129.0538694,386765.5619,304963.5637
10,경부선,11.1,35.32428387,129.0528901,386675.5736,305006.2377
10,경부선,11.2,35.3246154,129.0518713,386582.152,305041.108
10,경부선,11.3,35.32494391,129.0508491,386488.4331,305075.6373
10,경부선,11.4,35.32526385,129.0498209,386394.1965,305109.205
10,경부선,11.5,35.32560963,129.0488051,386301.0182,305145.6654
10,경부선,11.6,35.32601291,129.0478221,386210.6932,305188.5682
10,경부선,11.7,35.32652143,129.0469135,386126.8947,305243.291
10,경부선,11.8,35.32713198,129.0461066,386052.1117,305309.528
10,경부선,11.9,35.32782882,129.0454126,385987.4054,305385.5527
10,경부선,12,35.32858534,129.0448171,385931.5092,305468.3849
10,경부선,12.1,35.32935965,129.0442563,385878.7409,305553.2573
10,경부선,12.2,35.33013745,129.0437028,385826.6225,305638.5315
10,경부선,12.3,35.33091397,129.0431466,385774.2644,305723.6581
10,경부선,12.4,35.3316901,129.0425896,385721.836,305808.7406
10,경부선,12.5,35.33246979,129.0420401,385670.0774,305894.2323
10,경부선,12.6,35.33324692,129.0414851,385617.8368,305979.4301
10,경부선,12.7,35.33402546,129.0409331,385565.8593,306064.7901
10,경부선,12.8,35.33481563,129.040407,385516.2051,306151.49
10,경부선,12.9,35.33564951,129.0399962,385476.9458,306243.2566
10,경부선,13,35.33652651,129.0397532,385452.8428,306340.1219
10,경부선,13.1,35.33742418,129.0396945,385445.4592,306439.6265
10,경부선,13.2,35.33831793,129.0398173,385454.5793,306539.0361
10,경부선,13.3,35.3391866,129.0401028,385478.5564,306635.9673
10,경부선,13.4,35.3400162,129.0405285,385515.3624,306728.826
10,경부선,13.5,35.34080416,129.0410597,385561.8631,306817.2616
10,경부선,13.6,35.34158672,129.0416032,385609.4877,306905.1217
10,경부선,13.7,35.3423634,129.0421591,385658.2587,306992.353
10,경부선,13.8,35.34314434,129.0427061,385706.2041,307080.0395
10,경부선,13.9,35.34391902,129.0432661,385755.3493,307167.0576
10,경부선,14,35.34469317,129.0438273,385804.6031,307254.0178
10,경부선,14.1,35.34545702,129.0443815,385853.2422,307339.8235
10,경부선,14.2,35.34622425,129.0449287,385901.2398,307425.9905
10,경부선,14.3,35.3470105,129.0454329,385945.2787,307514.1879
10,경부선,14.4,35.34784902,129.0457883,385975.6634,307607.9069
10,경부선,14.5,35.34872395,129.0459708,385990.2522,307705.3409
10,경부선,14.6,35.34962417,129.0459819,385989.2008,307805.2605
10,경부선,14.7,35.35052354,129.0459136,385980.9275,307904.9361
10,경부선,14.8,35.35142275,129.0458419,385972.3435,308004.5871
10,경부선,14.9,35.35232196,129.0457702,385963.7596,308104.238
10,경부선,15,35.35322117,129.0456984,385955.1754,308203.889
10,경부선,15.1,35.35412038,129.0456267,385946.5913,308303.5399
10,경부선,15.2,35.35501959,129.0455549,385938.0071,308403.1909
10,경부선,15.3,35.3559188,129.0454832,385929.423,308502.8418
10,경부선,15.4,35.356818,129.0454115,385920.8388,308602.4927
10,경부선,15.5,35.35771721,129.0453397,385912.2547,308702.1437
10,경부선,15.6,35.35861642,129.045268,385903.6705,308801.7946
10,경부선,15.7,35.35951569,129.0451974,385895.1918,308901.4544
10,경부선,15.8,35.36041627,129.0451686,385890.5061,309001.338
10,경부선,15.9,35.36131504,129.0452409,385895.0158,309101.2111
10,경부선,16,35.36220345,129.0454221,385909.4542,309200.14
10,경부선,16.1,35.36307273,129.0457104,385933.6678,309297.1454
10,경부선,16.2,35.363925,129.0460676,385964.1807,309392.394
10,경부선,16.3,35.36477488,129.0464333,385995.4699,309487.3939
10,경부선,16.4,35.36562476,129.0467989,386026.7607,309582.3933
10,경부선,16.5,35.36647464,129.0471647,386058.0515,309677.3927
10,경부선,16.6,35.36732452,129.0475304,386089.3424,309772.3921
10,경부선,16.7,35.36817439,129.0478961,386120.6332,309867.3914
10,경부선,16.8,35.36902427,129.0482618,386151.9241,309962.3908
10,경부선,16.9,35.36987412,129.0486276,386183.2194,310057.3887
10,경부선,17,35.37072387,129.0489938,386214.5497,310152.375
10,경부선,17.1,35.37157412,129.0493582,386245.7188,310247.4138
10,경부선,17.2,35.37242898,129.049706,386275.3698,310342.9337
10,경부선,17.3,35.37329053,129.0500283,386302.6828,310439.1476
10,경부선,17.4,35.37415858,129.0503235,386327.5191,310536.0319
10,경부선,17.5,35.37503023,129.0506026,386350.8776,310633.2858
10,경부선,17.6,35.37590212,129.0508805,386374.1348,310730.5643
10,경부선,17.7,35.37677401,129.0511585,386397.392,310827.8427
10,경부선,17.8,35.3776459,129.0514365,386420.6492,310925.1212
10,경부선,17.9,35.37851779,129.0517145,386443.9065,311022.3997
10,경부선,18,35.37938968,129.0519924,386467.1637,311119.6781
10,경부선,18.1,35.38026156,129.0522704,386490.4209,311216.9566
10,경부선,18.2,35.38113345,129.0525484,386513.6781,311314.2351
10,경부선,18.3,35.38200467,129.0528295,386537.2142,311411.4452
10,경부선,18.4,35.3828736,129.0531209,386561.6992,311508.4217
10,경부선,18.5,35.38373789,129.0534323,386588.0036,311604.9203
10,경부선,18.6,35.38459784,129.053761,386615.8982,311700.9705
10,경부선,18.7,35.38545319,129.0541072,386645.3856,311796.5431
10,경부선,18.8,35.3863037,129.0544707,386676.4575,311891.6119
10,경부선,18.9,35.38715123,129.0548444,386708.4721,311986.3691
10,경부선,19,35.38799814,129.0552203,386740.6788,312081.0619
10,경부선,19.1,35.38884505,129.0555962,386772.8856,312175.7547
10,경부선,19.2,35.38969322,129.0559679,386804.6987,312270.5787
10,경부선,19.3,35.39055215,129.0563003,386832.9267,312366.5233
10,경부선,19.4,35.39142222,129.0565862,386856.9,312463.617
10,경부선,19.5,35.39230197,129.056824,386876.4752,312561.6932
10,경부선,19.6,35.39318952,129.0570136,386891.6594,312660.5443
10,경부선,19.7,35.39408104,129.0571738,386904.1528,312759.7808
10,경부선,19.8,35.39497265,129.0573332,386916.5813,312859.0256
10,경부선,19.9,35.39586426,129.0574926,386929.0099,312958.2704
10,경부선,20,35.39675587,129.0576521,386941.4384,313057.5152
10,경부선,20.1,35.39764769,129.0578116,386953.8698,313156.783
10,경부선,20.2,35.3985395,129.057971,386966.3012,313256.0508
10,경부선,20.3,35.39943132,129.0581305,386978.7327,313355.3186
10,경부선,20.4,35.40032313,129.05829,386991.1641,313454.5865
10,경부선,20.5,35.40121494,129.0584495,387003.5955,313553.8543
10,경부선,20.6,35.40210676,129.058609,387016.0267,313653.1221
10,경부선,20.7,35.40299857,129.0587685,387028.4579,313752.39
10,경부선,20.8,35.40389038,129.058928,387040.889,313851.6578
10,경부선,20.9,35.40477956,129.0591077,387055.155,313950.6706
10,경부선,21,35.40566121,129.0593359,387073.8555,314048.941
10,경부선,21.1,35.40653357,129.0596123,387096.9462,314146.2719
10,경부선,21.2,35.40739494,129.0599361,387124.3744,314242.4721
10,경부선,21.3,35.40824214,129.0603112,387156.4949,314337.1986
10,경부선,21.4,35.40908195,129.0607109,387190.865,314431.1506
10,경부선,21.5,35.40992276,129.0611075,387224.95,314525.2083
10,경부선,21.6,35.41076357,129.0615041,387259.0349,314619.266
10,경부선,21.7,35.41160438,129.0619007,387293.1198,314713.3238
10,경부선,21.8,35.41244519,129.0622973,387327.2047,314807.3815
10,경부선,21.9,35.41328599,129.0626939,387361.2897,314901.4392
10,경부선,22,35.4141268,129.0630906,387395.3746,314995.497
10,경부선,22.1,35.4149676,129.0634872,387429.4595,315089.5547
10,경부선,22.2,35.4158084,129.0638839,387463.5443,315183.6125
10,경부선,22.3,35.4166492,129.0642805,387497.629,315277.6703
10,경부선,22.4,35.41749,129.0646772,387531.7137,315371.7281
10,경부선,22.5,35.41833471,129.0650611,387564.6281,315466.1964
10,경부선,22.6,35.41919022,129.0654074,387594.1033,315561.7916
10,경부선,22.7,35.42005615,129.0657126,387619.8225,315658.4655
10,경부선,22.8,35.42093112,129.0659766,387641.7708,315756.0639
10,경부선,22.9,35.42181367,129.0661997,387659.9888,315854.426
10,경부선,23,35.42270242,129.0663825,387674.5298,315953.4001
10,경부선,23.1,35.42359354,129.0665476,387687.4651,316052.6035
10,경부선,23.2,35.42448466,129.0667128,387700.4004,316151.807
10,경부선,23.3,35.42537578,129.066878,387713.3357,316251.0104
10,경부선,23.4,35.4262669,129.0670432,387726.2711,316350.2138
10,경부선,23.5,35.42715802,129.0672084,387739.2064,316449.4172
10,경부선,23.6,35.42804914,129.0673736,387752.1417,316548.6206
10,경부선,23.7,35.42893904,129.067548,387765.915,316647.7068
10,경부선,23.8,35.42982294,129.0677628,387783.3779,316746.204
10,경부선,23.9,35.43069876,129.0680225,387804.9311,316843.8888
10,경부선,24,35.43156504,129.0683263,387830.5048,316940.5993
10,경부선,24.1,35.43241994,129.0686748,387860.1754,317036.1326
10,경부선,24.2,35.43326256,129.0690654,387893.6962,317130.3838
10,경부선,24.3,35.43409083,129.0694995,387931.1951,317223.124
10,경부선,24.4,35.43490366,129.0699751,387972.5028,317314.2314
10,경부선,24.5,35.43569991,129.070491,388017.5004,317403.5746
10,경부선,24.6,35.43647739,129.0710479,388066.2745,317490.9146
10,경부선,24.7,35.43723522,129.0716439,388118.6402,317576.148
10,경부선,24.8,35.43797264,129.072277,388174.4201,317659.1879
10,경부선,24.9,35.43868777,129.0729473,388233.6246,317739.8247
10,경부선,25,35.43939439,129.073631,388294.0696,317819.5432
10,경부선,25.1,35.44010548,129.0743076,388353.8669,317899.7451
10,경부선,25.2,35.44084589,129.0749352,388409.1302,317983.1081
10,경부선,25.3,35.44162607,129.075486,388457.3343,318070.7369
10,경부선,25.4,35.44244147,129.0759544,388497.9676,318162.1183
10,경부선,25.5,35.44328535,129.0763401,388531.0327,318256.5024
10,경부선,25.6,35.44415235,129.0766398,388556.2225,318353.2883
10,경부선,25.7,35.44502947,129.0768932,388577.1913,318451.1093
10,경부선,25.8,35.4459066,129.0771467,388598.16,318548.9303
10,경부선,25.9,35.44678372,129.0774002,388619.1287,318646.7514
10,경부선,26,35.44766084,129.0776536,388640.0975,318744.5724
10,경부선,26.1,35.44853797,129.0779071,388661.0662,318842.3934
10,경부선,26.2,35.44941527,129.0781596,388681.9477,318940.2331
10,경부선,26.3,35.45028914,129.0784291,388704.3794,319037.7237
10,경부선,26.4,35.45115544,129.0787329,388729.9432,319134.44
10,경부선,26.5,35.45201305,129.0790716,388758.6923,319230.2592
10,경부선,26.6,35.4528665,129.0794257,388788.855,319325.6465
10,경부선,26.7,35.45372196,129.0797726,388818.3494,319421.2431
10,경부선,26.8,35.45457783,129.0801179,388847.7035,319516.882
10,경부선,26.9,35.45543722,129.0804499,388875.8415,319612.8866
10,경부선,27,35.45629962,129.08077,388902.8898,319709.2023
10,경부선,27.1,35.45716277,129.0810872,388929.6657,319805.5957
10,경부선,27.2,35.45802758,129.0813974,388955.8155,319902.1599
10,경부선,27.3,35.45889308,129.0817049,388981.7023,319998.7959
10,경부선,27.4,35.45975858,129.0820123,389007.589,320095.4319
10,경부선,27.5,35.46062408,129.0823197,389033.4758,320192.0679
10,경부선,27.6,35.46148958,129.0826271,389059.3625,320288.7039
10,경부선,27.7,35.46235508,129.0829346,389085.2492,320385.3399
10,경부선,27.8,35.46322058,129.083242,389111.1358,320481.976
10,경부선,27.9,35.46408607,129.0835495,389137.0224,320578.612
10,경부선,28,35.46494868,129.0838686,389163.9757,320674.9495
10,경부선,28.1,35.46579894,129.0842338,389195.1351,320770.0064
10,경부선,28.2,35.46663369,129.084649,389230.8751,320863.437
10,경부선,28.3,35.46745876,129.0850924,389269.1992,320955.8481
10,경부선,28.4,35.46828346,129.0855369,389307.6171,321048.2208
10,경부선,28.5,35.46910816,129.0859814,389346.035,321140.5934
10,경부선,28.6,35.46993286,129.0864259,389384.4526,321232.9662
10,경부선,28.7,35.47075787,129.0868695,389422.7919,321325.3714
10,경부선,28.8,35.47159061,129.0872908,389459.0815,321418.5925
10,경부선,28.9,35.47244233,129.0876504,389489.7313,321513.8017
10,경부선,29,35.47331306,129.087934,389513.4322,321610.9736
10,경부선,29.1,35.47419805,129.0881415,389530.1872,321709.5834
10,경부선,29.2,35.47509042,129.088296,389542.1137,321808.9094
10,경부선,29.3,35.4759842,129.088438,389552.9093,321908.3684
10,경부선,29.4,35.47687799,129.08858,389563.698,322007.8281
10,경부선,29.5,35.47777089,129.0887299,389575.2102,322107.2046
10,경부선,29.6,35.47866044,129.0889071,389589.202,322206.2616
10,경부선,29.7,35.47954594,129.0891124,389605.7583,322304.9223
10,경부선,29.8,35.48042674,129.0893459,389624.8856,322403.1169
10,경부선,29.9,35.48130528,129.0895919,389645.1551,322501.085
10,경부선,30,35.48217703,129.0898711,389668.4491,322598.3626
10,경부선,30.1,35.48303805,129.0901969,389695.9924,322694.5396
10,경부선,30.2,35.48389839,129.0905253,389723.7813,322790.6471
10,경부선,30.3,35.48475885,129.0908533,389751.5299,322886.7662
10,경부선,30.4,35.48562375,129.0911633,389777.6283,322983.3435
10,경부선,30.5,35.48649479,129.0914464,389801.2736,323080.5505
10,경부선,30.6,35.48737145,129.0917022,389822.428,323178.3295
10,경부선,30.7,35.48825113,129.0919422,389842.1408,323276.4125
10,경부선,30.8,35.4891308,129.0921822,389861.8537,323374.4956
10,경부선,30.9,35.49001048,129.0924222,389881.5666,323472.5786
10,경부선,31,35.49089015,129.0926622,389901.2794,323570.6617
10,경부선,31.1,35.49176985,129.0929021,389920.9834,323668.7465
10,경부선,31.2,35.49264954,129.093142,389940.6851,323766.8318
10,경부선,31.3,35.49352924,129.0933819,389960.3867,323864.9171
10,경부선,31.4,35.49440893,129.0936218,389980.0883,323963.0024
10,경부선,31.5,35.49528852,129.0938623,389999.8434,324061.0769
10,경부선,31.6,35.49616443,129.0941219,390021.3345,324158.7806
10,경부선,31.7,35.49703252,129.0944182,390046.1788,324255.687
10,경부선,31.8,35.49789213,129.0947494,390074.2086,324351.7197
10,경부선,31.9,35.49874173,129.0951171,390105.581,324446.712
10,경부선,32,35.49958608,129.0955027,390138.5832,324541.1563
10,경부선,32.1,35.5004301,129.0958894,390171.6811,324635.5671
10,경부선,32.2,35.50127419,129.0962758,390204.7605,324729.9844
10,경부선,32.3,35.50211952,129.0966582,390237.4663,324824.5314
10,경부선,32.4,35.50296687,129.0970338,390269.5523,324919.2906
10,경부선,32.5,35.50381658,129.0974014,390300.9028,325014.2957
10,경부선,32.6,35.50466825,129.0977621,390331.6262,325109.5054
10,경부선,32.7,35.50552208,129.0981151,390361.6418,325204.9406
10,경부선,32.8,35.50637796,129.0984607,390390.9754,325300.5878
10,경부선,32.9,35.50723565,129.0987994,390419.6864,325396.4238
10,경부선,33,35.50809345,129.0991377,390448.3586,325492.2715
10,경부선,33.1,35.50895126,129.099476,390477.0309,325588.1192
10,경부선,33.2,35.50980906,129.0998143,390505.7032,325683.9669
10,경부선,33.3,35.51066686,129.1001527,390534.3753,325779.8146
10,경부선,33.4,35.51152466,129.100491,390563.0475,325875.6623
10,경부선,33.5,35.51238247,129.1008293,390591.7132,325971.512
10,경부선,33.6,35.51324029,129.1011676,390620.3771,326067.3621
10,경부선,33.7,35.51409811,129.1015058,390649.0411,326163.2123
10,경부선,33.8,35.51495593,129.1018441,390677.705,326259.0625
10,경부선,33.9,35.51581375,129.1021824,390706.3689,326354.9127
10,경부선,34,35.51667156,129.1025207,390735.0327,326450.7629
10,경부선,34.1,35.51752938,129.102859,390763.6965,326546.6132
10,경부선,34.2,35.51838719,129.1031973,390792.3603,326642.4634
10,경부선,34.3,35.519245,129.1035356,390821.0241,326738.3136
10,경부선,34.4,35.52010281,129.103874,390849.6879,326834.1638
10,경부선,34.5,35.52096086,129.1042114,390878.2678,326930.0389
10,경부선,34.6,35.52182739,129.1045142,390903.6874,327026.7888
10,경부선,34.7,35.52270519,129.1047638,390924.252,327124.6861
10,경부선,34.8,35.52359214,129.1049591,390939.8734,327223.4928
10,경부선,34.9,35.52448282,129.1051275,390953.0413,327322.662
10,경부선,35,35.52536623,129.1053455,390970.7239,327421.1207
10,경부선,35.1,35.52623965,129.1056171,390993.2934,327518.5749
10,경부선,35.2,35.52710092,129.1059417,391020.6933,327614.7832
10,경부선,35.3,35.52794777,129.1063187,391052.8909,327709.4937
10,경부선,35.4,35.5287782,129.106747,391089.7702,327802.481
10,경부선,35.5,35.52959015,129.1072254,391131.2395,327893.5144
10,경부선,35.6,35.53038143,129.107753,391177.2288,327982.35
10,경부선,35.7,35.53115822,129.1083122,391226.11,328069.6395
10,경부선,35.8,35.53193479,129.1088718,391275.0332,328156.9058
10,경부선,35.9,35.5327113,129.1094316,391323.9684,328244.1653
10,경부선,36,35.5334878,129.1099914,391372.9039,328331.4246
10,경부선,36.1,35.53426469,129.1105504,391421.7648,328418.7258
10,경부선,36.2,35.53504169,129.1111092,391470.6027,328506.0398
10,경부선,36.3,35.53581862,129.1116681,391519.4562,328593.3451
10,경부선,36.4,35.53659525,129.1122276,391568.3647,328680.6196
10,경부선,36.5,35.53737171,129.1127875,391617.3049,328767.8764
10,경부선,36.6,35.53814817,129.1133475,391666.245,328855.1331
10,경부선,36.7,35.53892462,129.1139074,391715.185,328942.39
10,경부선,36.8,35.53970107,129.1144673,391764.1249,329029.6468
10,경부선,36.9,35.54047752,129.1150273,391813.0649,329116.9037
10,경부선,37,35.54125397,129.1155872,391862.0048,329204.1606
10,경부선,37.1,35.54203042,129.1161472,391910.9448,329291.4174
10,경부선,37.2,35.54280686,129.1167072,391959.8847,329378.6743
10,경부선,37.3,35.54358329,129.1172671,392008.8247,329465.9311
10,경부선,37.4,35.54435973,129.1178271,392057.7646,329553.188
10,경부선,37.5,35.54513616,129.1183871,392106.7045,329640.4449
10,경부선,37.6,35.54591259,129.1189472,392155.6442,329727.7019
10,경부선,37.7,35.54668902,129.1195072,392204.584,329814.9589
10,경부선,37.8,35.54746544,129.1200672,392253.5237,329902.2159
10,경부선,37.9,35.54824186,129.1206273,392302.4633,329989.4729
10,경부선,38,35.54901828,129.1211874,392351.403,330076.73
10,경부선,38.1,35.5497947,129.1217474,392400.3415,330163.9876
10,경부선,38.2,35.55057481,129.1222997,392448.5612,330251.6399
10,경부선,38.3,35.55137183,129.1228142,392493.3232,330341.0949
10,경부선,38.4,35.55218994,129.1232767,392533.3084,330432.7895
10,경부선,38.5,35.55302582,129.1236889,392568.6891,330526.3573
10,경부선,38.6,35.55386632,129.1240871,392602.7889,330620.411
10,경부선,38.7,35.55470681,129.1244853,392636.8887,330714.4646
10,경부선,38.8,35.55554731,129.1248835,392670.9885,330808.5182
10,경부선,38.9,35.5563878,129.1252817,392705.0883,330902.5718
10,경부선,39,35.5572283,129.1256799,392739.1881,330996.6254
10,경부선,39.1,35.55806888,129.1260778,392773.2609,331090.6888
10,경부선,39.2,35.55890948,129.1264757,392807.3271,331184.7546
10,경부선,39.3,35.55975009,129.1268736,392841.3931,331278.8204
10,경부선,39.4,35.56059069,129.1272715,392875.4592,331372.8863
10,경부선,39.5,35.56143129,129.1276693,392909.5252,331466.9521
10,경부선,39.6,35.56227189,129.1280672,392943.5911,331561.018
10,경부선,39.7,35.56311249,129.1284652,392977.657,331655.0839
10,경부선,39.8,35.56395308,129.1288631,393011.7229,331749.1498
10,경부선,39.9,35.56479463,129.1292579,393045.5088,331843.3154
10,경부선,40,35.56564473,129.1296241,393076.674,331938.3746
10,경부선,40.1,35.5665051,129.1299525,393104.3837,332034.4986
10,경부선,40.2,35.56737461,129.1302426,393128.6018,332131.5622
10,경부선,40.3,35.56825222,129.1304936,393149.2488,332229.4483
10,경부선,40.4,35.56913355,129.1307244,393168.0599,332327.7081
10,경부선,40.5,35.57001496,129.1309548,393186.8338,332425.9752
10,경부선,40.6,35.57089636,129.1311852,393205.6076,332524.2423
10,경부선,40.7,35.57177783,129.1314152,393224.3462,332622.5161
10,경부선,40.8,35.57287776,129.1316865,393246.3054,332745.1144
10,경부선,40.9,35.57376003,129.131919,393265.2613,332843.4813
10,경부선,41,35.57464388,129.1321423,393283.3853,332942.0066
10,경부선,41.1,35.57552528,129.1323794,393302.7638,333040.2865
10,경부선,41.2,35.57640874,129.1326051,393321.0982,333138.7725
10,경부선,41.3,35.57729058,129.1328397,393340.248,333237.0968
10,경부선,41.4,35.57817428,129.1330639,393358.4493,333335.6072
10,경부선,41.5,35.57905744,129.1332913,393376.9452,333434.0633
